1,2,3,4,5,6,Match,rScore,bScore,iElo1,iElo2,iElo3,iElo4,iElo5,iElo6,rElo,bElo,rOdds,bOdds,fElo1,fElo2,fElo3,fElo4,fElo5,fElo6,status1,status2,status3,status4,status5,status6
Anthony3175,Rob533,Brennan4476,Inbar,gerog,Josh3128,3569,218,185,1152.182228843119,1597.3697781048938,1506.17452252363,746.8971564884505,1320.9900918589074,1370.527217918236,1418.5755098238808,1146.1381554218644,0.9205929219007573,0.0794070780992428,1153.7220626500336,1598.9096117272566,1507.7143561471876,745.3497696603058,1319.4502571692765,1368.9873842958732,Anthony3175_W,Rob533_W,Brennan4476_W,Inbar_L,gerog_L,Josh3128_L
Anthony3175,Inbar,Brennan4476,Rob533,gerog,Josh3128,3568,215,234,1153.456007006688,748.177470216101,1507.4483005285415,1596.0960001010162,1319.7163129315318,1369.2534399143583,1136.360592583777,1428.355250982302,0.0674624622806432,0.9325375377193568,1152.182228843119,746.8971564884505,1506.17452252363,1597.3697781048938,1320.9900918589074,1370.527217918236,Anthony3175_L,Inbar_L,Brennan4476_L,Rob533_W,gerog_W,Josh3128_W
Anthony3175,Inbar,Brennan4476,Rob533,gerog,Josh3128,3567,205,217,1154.728721589874,749.4570154601083,1508.7210149459067,1594.823285684732,1318.4435975500514,1367.980725498074,1137.6355839986295,1427.0825362442858,0.0689184591960163,0.9310815408039836,1153.456007006688,748.177470216101,1507.4483005285415,1596.0960001010162,1319.7163129315318,1369.2534399143583,Anthony3175_L,Inbar_L,Brennan4476_L,Rob533_W,gerog_W,Josh3128_W
Rob533,gerog,Josh3128,Inbar,Brennan4476,CrazyMetic,3566,234,207,1593.7973634838918,1317.4176745353668,1366.954803297234,750.4886973524424,1509.746937147658,1059.1206825989475,1426.0566137721642,1106.4521056996828,0.9465801943488472,0.0534198056511527,1594.823285684732,1318.4435975500514,1367.980725498074,749.4570154601083,1508.7210149459067,1058.094759231618,Rob533_W,gerog_W,Josh3128_W,Inbar_L,Brennan4476_L,CrazyMetic_L
Rob533,gerog,Josh3128,Inbar,Brennan4476,CrazyMetic,3565,214,197,1592.7765426441572,1316.3968528485627,1365.9339824574993,751.5155130204449,1510.767757988341,1060.1415046527934,1425.035792650073,1107.4749252205263,0.9456430480548488,0.0543569519451512,1593.7973634838918,1317.4176745353668,1366.954803297234,750.4886973524424,1509.746937147658,1059.1206825989475,Rob533_W,gerog_W,Josh3128_W,Inbar_L,Brennan4476_L,CrazyMetic_L
Brennan4476,gerog,Josh3128,Anthony3175,Inbar,Rob533,3564,219,201,1508.6046650561004,1314.2337580408937,1363.770889527361,1156.891814816733,753.6918934978377,1594.9396355742954,1395.5364375414515,1168.5077812962888,0.8851370815199368,0.1148629184800632,1510.767757988341,1316.3968528485627,1365.9339824574993,1154.728721589874,751.5155130204449,1592.7765426441572,Brennan4476_W,gerog_W,Josh3128_W,Anthony3175_L,Inbar_L,Rob533_L
Brennan4476,gerog,Josh3128,Anthony3175,Inbar,Rob533,3563,203,165,1506.2775929440356,1311.9066838183664,1361.443817417662,1159.2188872603383,756.0339183863924,1597.2667076839946,1393.209364726688,1170.8398377769083,0.8808072315871955,0.1191927684128044,1508.6046650561004,1314.2337580408937,1363.770889527361,1156.891814816733,753.6918934978377,1594.9396355742954,Brennan4476_W,gerog_W,Josh3128_W,Anthony3175_L,Inbar_L,Rob533_L
Brennan4476,gerog,Josh3128,Anthony3175,Inbar,Rob533,3562,188,188,1512.5523097713176,1318.181406598216,1367.7185342382716,1152.9441694979444,749.7170271937147,1590.9919908633851,1399.4840835359353,1164.551062518348,0.8921698012880961,0.1078301987119039,1506.2775929440356,1311.9066838183664,1361.443817417662,1159.2188872603383,756.0339183863924,1597.2667076839946,Brennan4476_T,gerog_T,Josh3128_T,Anthony3175_T,Inbar_T,Rob533_T
Inbar,Rob533,gerog,Brennan4476,Andrew2137,CrazyMetic,3561,205,203,739.3468851605231,1580.694248890026,1307.8836543947264,1522.850051756131,1175.0765686148736,1070.4392594374556,1209.308262815092,1256.1219599361536,0.3962620441752416,0.6037379558247584,749.7170271937147,1590.9919908633851,1318.181406598216,1512.5523097713176,1164.7743792171675,1060.1415046527934,Inbar_W,Rob533_W,gerog_W,Brennan4476_L,Andrew2137_L,CrazyMetic_L
Inbar,Rob533,gerog,Brennan4476,Andrew2137,CrazyMetic,3560,186,188,746.7028437079523,1587.996504704497,1315.1859177973952,1515.5477959331638,1167.7710139240949,1063.1369941202026,1216.6284220699483,1248.8186013258205,0.4281180291508201,0.5718819708491799,739.3468851605231,1580.694248890026,1307.8836543947264,1522.850051756131,1175.0765686148736,1070.4392594374556,Inbar_L,Rob533_L,gerog_L,Brennan4476_W,Andrew2137_W,CrazyMetic_W
Inbar,Rob533,gerog,Brennan4476,Andrew2137,CrazyMetic,3559,195,178,734.9226484601886,1576.3062397734896,1303.495640159231,1527.2380608783992,1179.4668031361764,1074.8272749645196,1204.9081761309697,1260.5107129930318,0.3775135221121998,0.6224864778878002,746.7028437079523,1587.996504704497,1315.1859177973952,1515.5477959331638,1167.7710139240949,1063.1369941202026,Inbar_W,Rob533_W,gerog_W,Brennan4476_L,Andrew2137_L,CrazyMetic_L
Rob533,Brennan4476,Andrew2137,CrazyMetic,Josh3128,Ricardo5193,3558,165,123,1574.8686754376283,1525.800496540708,1178.0285282069815,1076.2648413473244,1369.1560985741328,986.9674198259344,1426.2325667284392,1144.1294532491304,0.9267203458622024,0.0732796541377974,1576.3062397734896,1527.2380608783992,1179.4668031361764,1074.8272749645196,1367.7185342382716,985.5298460375376,Rob533_W,Brennan4476_W,Andrew2137_W,CrazyMetic_L,Josh3128_L,Ricardo5193_L
Rob533,Brennan4476,Andrew2137,CrazyMetic,Josh3128,Ricardo5193,3557,181,131,1573.382761900872,1524.3145830019726,1176.5418463720475,1077.7507570972498,1370.6420121108893,988.4533435828343,1424.7463970916306,1145.6153709303244,0.9248841212186956,0.0751158787813044,1574.8686754376283,1525.800496540708,1178.0285282069815,1076.2648413473244,1369.1560985741328,986.9674198259344,Rob533_W,Brennan4476_W,Andrew2137_W,CrazyMetic_L,Josh3128_L,Ricardo5193_L
Anthony3175,Brennan4476,Ricardo5193,Inbar,Rob533,Josh3128,3556,144,129,1142.557010684779,1513.9274258051223,978.0661116691452,745.3933892090314,1583.7699190832532,1381.0291692932706,1211.516849386349,1236.7308258618516,0.4435451509438625,0.5564548490561374,1152.9441694979444,1524.3145830019726,988.4533435828343,734.9226484601886,1573.382761900872,1370.6420121108893,Anthony3175_W,Brennan4476_W,Ricardo5193_W,Inbar_L,Rob533_L,Josh3128_L
Anthony3175,Brennan4476,Ricardo5193,Inbar,Rob533,Josh3128,3555,121,122,1150.5451852485824,1521.9155990686988,986.0543450378718,737.337978064154,1575.7817458313164,1373.0409960413335,1219.5050431183845,1228.7202399789346,0.4792903951162152,0.5207096048837848,1142.557010684779,1513.9274258051223,978.0661116691452,745.3933892090314,1583.7699190832532,1381.0291692932706,Anthony3175_L,Brennan4476_L,Ricardo5193_L,Inbar_W,Rob533_W,Josh3128_W
TayLew9,Bacon,Brennan4476,Andrew2137,gerog,CrazyMetic,3554,198,185,1534.5535997285624,1309.8046629076148,1520.3815766553694,1178.076698462604,1305.02966431443,1079.284781898226,1454.9132797638488,1187.4637148917532,0.9172508991618644,0.0827491008381355,1536.0876221395552,1311.8794640554725,1521.9155990686988,1176.5418463720475,1303.495640159231,1077.7507570972498,TayLew9_W,Bacon_W,Brennan4476_W,Andrew2137_L,gerog_L,CrazyMetic_L
TayLew9,Bacon,Brennan4476,Andrew2137,gerog,CrazyMetic,3553,202,188,1532.97086425459,1307.6382960138633,1518.798841178875,1179.6603293620592,1306.612401670824,1080.86751995157,1453.1360004824428,1189.0467503281511,0.914927705656674,0.085072294343326,1534.5535997285624,1309.8046629076148,1520.3815766553694,1178.076698462604,1305.02966431443,1079.284781898226,TayLew9_W,Bacon_W,Brennan4476_W,Andrew2137_L,gerog_L,CrazyMetic_L
TayLew9,Bacon,Brennan4476,Andrew2137,gerog,CrazyMetic,3552,165,189,1550.8847402000183,1332.461921651454,1536.7127171541608,1161.735852263669,1288.6985034389645,1062.9536134683524,1473.3531263352108,1171.1293230569952,0.9381004338273852,0.0618995661726149,1532.97086425459,1307.6382960138633,1518.798841178875,1179.6603293620592,1306.612401670824,1080.86751995157,TayLew9_L,Bacon_L,Brennan4476_L,Andrew2137_W,gerog_W,CrazyMetic_W
Anthony3175,gerog,Ricardo5193,Rob533,Brennan4476,Josh3128,3551,153,166,1151.2958799387202,1289.44919897706,986.805045508596,1575.0310512701365,1535.9620225916713,1372.2903014801536,1142.5167081414586,1494.427791780654,0.0404943888020315,0.9595056111979684,1150.5451852485824,1288.6985034389645,986.0543450378718,1575.7817458313164,1536.7127171541608,1373.0409960413335,Anthony3175_L,gerog_L,Ricardo5193_L,Rob533_W,Brennan4476_W,Josh3128_W
Anthony3175,gerog,Ricardo5193,Rob533,Brennan4476,Josh3128,3550,155,190,1152.0942829742105,1290.247602955906,987.6034549750073,1574.232648378112,1535.16361969819,1371.4918985881293,1143.3151136350414,1493.629388888144,0.0410561336025783,0.9589438663974216,1151.2958799387202,1289.44919897706,986.805045508596,1575.0310512701365,1535.9620225916713,1372.2903014801536,Anthony3175_L,gerog_L,Ricardo5193_L,Rob533_W,Brennan4476_W,Josh3128_W
Josh3128,gerog,CrazyMetic,Inbar,Bacon,TayLew9,3549,175,158,1362.7783058966331,1281.5339978571512,1054.2400052391124,746.1282903504302,1344.6912193971525,1559.5983328915231,1232.850769664299,1216.8059475463683,0.536016193277939,0.4639838067220609,1371.4918985881293,1290.247602955906,1062.9536134683524,737.337978064154,1332.461921651454,1550.8847402000183,Josh3128_W,gerog_W,CrazyMetic_W,Inbar_L,Bacon_L,TayLew9_L
Josh3128,gerog,CrazyMetic,Inbar,Bacon,TayLew9,3548,196,154,1352.7268501595072,1271.4825271490545,1044.188530753678,756.2723182554889,1358.9848304742832,1569.6497886286595,1222.799302687413,1228.3023124528106,0.4876283574768145,0.5123716425231855,1362.7783058966331,1281.5339978571512,1054.2400052391124,746.1282903504302,1344.6912193971525,1559.5983328915231,Josh3128_W,gerog_W,CrazyMetic_W,Inbar_L,Bacon_L,TayLew9_L
Josh3128,gerog,CrazyMetic,Inbar,Bacon,TayLew9,3547,193,193,1352.5123174345017,1271.26799408981,1043.9739976101016,756.4889177281054,1359.294072706593,1569.8643213536652,1222.5847697114712,1228.5491039294543,0.4865917046871617,0.5134082953128383,1352.7268501595072,1271.4825271490545,1044.188530753678,756.2723182554889,1358.9848304742832,1569.6497886286595,Josh3128_T,gerog_T,CrazyMetic_T,Inbar_T,Bacon_T,TayLew9_T
Rob533,Brennan4476,Ricardo5193,Anthony3175,mynamesjeff,Mongoose2811,3546,193,142,1570.9826600968731,1531.9136314107477,984.3534387002568,1155.344271866323,1273.887596695943,1115.1000736804976,1362.416576735959,1181.4439807475878,0.8358616078373751,0.1641383921626249,1574.232648378112,1535.16361969819,987.6034549750073,1152.0942829742105,1270.6376084147023,1111.850085127497,Rob533_W,Brennan4476_W,Ricardo5193_W,Anthony3175_L,mynamesjeff_L,Mongoose2811_L
Rob533,Brennan4476,Ricardo5193,Anthony3175,mynamesjeff,Mongoose2811,3545,154,179,1587.687388336259,1548.6183596834856,1001.0583174468924,1138.6395403425734,1257.1828684565498,1098.395343979986,1379.1213551555454,1164.7392509263698,0.8730560439197791,0.1269439560802209,1570.9826600968731,1531.9136314107477,984.3534387002568,1155.344271866323,1273.887596695943,1115.1000736804976,Rob533_L,Brennan4476_L,Ricardo5193_L,Anthony3175_W,mynamesjeff_W,Mongoose2811_W
Rob533,Brennan4476,Ricardo5193,Anthony3175,mynamesjeff,Mongoose2811,3544,158,153,1585.353763359724,1546.284734702077,998.724670477002,1140.9731657990465,1259.5164934330858,1100.7289691700328,1376.7877228462676,1167.072876134055,0.8683301710616534,0.1316698289383465,1587.687388336259,1548.6183596834856,1001.0583174468924,1138.6395403425734,1257.1828684565498,1098.395343979986,Rob533_W,Brennan4476_W,Ricardo5193_W,Anthony3175_L,mynamesjeff_L,Mongoose2811_L
Brennan4476,gerog,CrazyMetic,Anthony3175,Inbar,Mongoose2811,3543,249,174,1544.8409444889758,1269.824201526928,1042.5302044535483,1142.416956319593,757.947257181566,1102.1727595181574,1285.7317834898174,1000.8456576731056,0.9284021917217922,0.0715978082782078,1546.284734702077,1271.26799408981,1043.9739976101016,1140.9731657990465,756.4889177281054,1100.7289691700328,Brennan4476_W,gerog_W,CrazyMetic_W,Anthony3175_L,Inbar_L,Mongoose2811_L
Brennan4476,gerog,CrazyMetic,Anthony3175,Inbar,Mongoose2811,3542,258,170,1543.349564426123,1268.3328189251256,1041.038821210282,1143.9083367146422,759.4543577671601,1103.6641397269036,1284.2404015205102,1002.3422780695688,0.9265950368599122,0.0734049631400878,1544.8409444889758,1269.824201526928,1042.5302044535483,1142.416956319593,757.947257181566,1102.1727595181574,Brennan4476_W,gerog_W,CrazyMetic_W,Anthony3175_L,Inbar_L,Mongoose2811_L
Matthew422,Brennan4476,Mongoose2811,Inbar,Campil7576,gerog,3541,137,111,1354.5127348288602,1542.383411934288,1102.6979871362053,760.4311631320924,990.5751228890068,1269.298973137457,1333.198044633118,1006.7684197195188,0.9496006119245164,0.0503993880754837,1358.059023976446,1543.349564426123,1103.6641397269036,759.4543577671601,989.6089044558572,1268.3328189251256,Matthew422_W,Brennan4476_W,Mongoose2811_W,Inbar_L,Campil7576_L,gerog_L
Matthew422,Brennan4476,Mongoose2811,Inbar,Campil7576,gerog,3540,167,159,1350.9676746889804,1541.4488882588323,1101.7634633607213,761.3764651954328,991.5097132827144,1270.233498553681,1331.3933421028448,1007.7065590106096,0.9484067214169948,0.0515932785830052,1354.5127348288602,1542.383411934288,1102.6979871362053,760.4311631320924,990.5751228890068,1269.298973137457,Matthew422_W,Brennan4476_W,Mongoose2811_W,Inbar_L,Campil7576_L,gerog_L
Anthony3175,Rob533,Bacon,Cone,Andrew2137,Puzzle,3539,214,176,1142.6079257770082,1584.053352728189,1357.393148313012,1101.323444585629,1163.0370678777715,939.148189900396,1361.3514756060697,1067.8362341212655,0.9333928920380016,0.0666071079619983,1143.9083367146422,1585.353763359724,1359.294072706593,1100.0230171607218,1161.735852263669,937.8477786110772,Anthony3175_W,Rob533_W,Bacon_W,Cone_L,Andrew2137_L,Puzzle_L
Anthony3175,Rob533,Bacon,Cone,Andrew2137,Puzzle,3538,227,196,1141.2890271788813,1582.7344544548018,1355.4371668026524,1102.6423606750543,1164.3568201547346,940.4670888716246,1359.820216145445,1069.1554232338046,0.93178112379031,0.06821887620969,1142.6079257770082,1584.053352728189,1357.393148313012,1101.323444585629,1163.0370678777715,939.148189900396,Anthony3175_W,Rob533_W,Bacon_W,Cone_L,Andrew2137_L,Puzzle_L
Anthony3175,waxton,Andrew2137,Cone,Rob533,Bacon,3537,191,208,1147.4115890854216,1459.2218175217602,1170.483527387495,1096.5197138336007,1576.6118941251443,1346.221033416366,1259.0389779982256,1339.7842137917037,0.3260157950017829,0.673984204998217,1141.2890271788813,1453.0992571921029,1164.3568201547346,1102.6423606750543,1582.7344544548018,1355.4371668026524,Anthony3175_L,waxton_L,Andrew2137_L,Cone_W,Rob533_W,Bacon_W
Anthony3175,waxton,Andrew2137,Cone,Rob533,Bacon,3536,181,209,1154.2633547767605,1466.073581367186,1177.3401456336649,1089.6678487167158,1569.7601302797186,1335.7479061163524,1265.8923605925372,1331.7252950375955,0.356145697437187,0.643854302562813,1147.4115890854216,1459.2218175217602,1170.483527387495,1096.5197138336007,1576.6118941251443,1346.221033416366,Anthony3175_L,waxton_L,Andrew2137_L,Cone_W,Rob533_W,Bacon_W
Anthony3175,waxton,Josh3128,Cone,Rob533,Bacon,3535,208,220,1164.0771751133566,1475.887398938183,1362.3261350054986,1079.8538794179449,1559.9463127087215,1320.5084590398428,1334.0969030190129,1320.1028837221695,0.5314257284823736,0.4685742715176264,1154.2633547767605,1466.073581367186,1352.5123174345017,1089.6678487167158,1569.7601302797186,1335.7479061163524,Anthony3175_L,waxton_L,Josh3128_L,Cone_W,Rob533_W,Bacon_W
Anthony3175,waxton,Josh3128,Cone,Rob533,Bacon,3534,213,189,1154.2002723739877,1466.0104991102978,1352.4492351776132,1089.7309389771867,1569.823212536607,1336.097188271768,1324.2200022206328,1331.8837799285204,0.4827739099208067,0.5172260900791932,1164.0771751133566,1475.887398938183,1362.3261350054986,1079.8538794179449,1559.9463127087215,1320.5084590398428,Anthony3175_W,waxton_W,Josh3128_W,Cone_L,Rob533_L,Bacon_L
Anthony3175,waxton,Josh3128,Cone,Rob533,Bacon,3533,199,224,1164.4028519192816,1476.213075509684,1362.6518115769995,1079.5281899853433,1559.6206361372208,1319.7228827110348,1334.422579668655,1319.623902944533,0.53322753063626,0.4667724693637399,1154.2002723739877,1466.0104991102978,1352.4492351776132,1089.7309389771867,1569.823212536607,1336.097188271768,Anthony3175_L,waxton_L,Josh3128_L,Cone_W,Rob533_W,Bacon_W
Cone,Rob533,Andrew2137,mynamesjeff,waxton,CrazyMetic,3532,186,168,1069.8533032078435,1549.945920555317,1167.6582601390053,1269.1912090149945,1485.8877910915878,1050.7135583965276,1262.4858279673888,1268.597519501037,0.4862605985536728,0.5137394014463272,1079.5281899853433,1559.6206361372208,1177.3401456336649,1259.5164934330858,1476.213075509684,1041.038821210282,Cone_W,Rob533_W,Andrew2137_W,mynamesjeff_L,waxton_L,CrazyMetic_L
Cone,Rob533,Andrew2137,mynamesjeff,waxton,CrazyMetic,3531,208,165,1058.7930437877626,1538.8858658523177,1156.5896315962016,1280.2512637179996,1496.947845794587,1061.7736389341735,1251.4228470787605,1279.6575828155867,0.4368498934649107,0.5631501065350892,1069.8533032078435,1549.945920555317,1167.6582601390053,1269.1912090149945,1485.8877910915878,1050.7135583965276,Cone_W,Rob533_W,Andrew2137_W,mynamesjeff_L,waxton_L,CrazyMetic_L
Anthony3175,Cone,Evan8738,Josh3128,Rob533,CrazyMetic,3530,190,238,1165.282133216795,1059.6723418258844,713.124812540202,1361.772530563086,1538.0065848384045,1060.894355771859,979.3597625276273,1320.2244903911164,0.0445360271234316,0.9554639728765684,1164.4028519192816,1058.7930437877626,712.0478840163071,1362.6518115769995,1538.8858658523177,1061.7736389341735,Anthony3175_L,Cone_L,Evan8738_L,Josh3128_W,Rob533_W,CrazyMetic_W
Anthony3175,Cone,Evan8738,Josh3128,Rob533,CrazyMetic,3529,156,225,1166.1913328172038,1060.5815595332328,714.2477908955047,1360.8633312694242,1537.0973855447423,1059.9851541544483,980.3402277486472,1319.3152903228718,0.0452648985946927,0.9547351014053072,1165.282133216795,1059.6723418258844,713.124812540202,1361.772530563086,1538.0065848384045,1060.894355771859,Anthony3175_L,Cone_L,Evan8738_L,Josh3128_W,Rob533_W,CrazyMetic_W
Evan8738,TayLew9,waxton,Anthony3175,mynamesjeff,Andrew2137,3528,165,156,705.1214981915533,1562.5395605239337,1489.6230849648637,1173.516096231905,1287.5760245477268,1163.92033198168,1252.4280478934502,1208.3374842537703,0.5978636205165595,0.4021363794834405,714.2477908955047,1569.8643213536652,1496.947845794587,1166.1913328172038,1280.2512637179996,1156.5896315962016,Evan8738_W,TayLew9_W,waxton_W,Anthony3175_L,mynamesjeff_L,Andrew2137_L
Evan8738,TayLew9,waxton,Anthony3175,mynamesjeff,Andrew2137,3527,184,144,694.2533132780388,1553.895294935647,1480.9788193765871,1182.160365011234,1296.2202901360083,1172.5719297149028,1243.0424758634242,1216.9841949540485,0.5583283517517018,0.4416716482482982,705.1214981915533,1562.5395605239337,1489.6230849648637,1173.516096231905,1287.5760245477268,1163.92033198168,Evan8738_W,TayLew9_W,waxton_W,Anthony3175_L,mynamesjeff_L,Andrew2137_L
Andrew2137,gerog,Josh3128,Anthony3175,Cone,Rob533,3526,137,148,1182.9562368659774,1280.6086206519376,1371.238433125005,1171.7852591493795,1050.206237883339,1526.7222836891617,1278.26776354764,1249.5712602406268,0.5641716128113006,0.4358283871886994,1172.5719297149028,1270.233498553681,1360.8633312694242,1182.160365011234,1060.5815595332328,1537.0973855447423,Andrew2137_L,gerog_L,Josh3128_L,Anthony3175_W,Cone_W,Rob533_W
Andrew2137,gerog,Josh3128,Anthony3175,Cone,Rob533,3525,169,182,1194.3432777211003,1291.9851263814603,1382.6149156364652,1160.4087720427804,1038.8295032709125,1515.3458011777018,1289.647773246342,1238.1946921637982,0.6136766267421471,0.3863233732578529,1182.9562368659774,1280.6086206519376,1371.238433125005,1171.7852591493795,1050.206237883339,1526.7222836891617,Andrew2137_L,gerog_L,Josh3128_L,Anthony3175_W,Cone_W,Rob533_W
Anthony3175,Cone,gerog,Rob533,waxton,CrazyMetic,3524,214,221,1163.3290181028628,1041.7498157877471,1294.9053774419062,1512.4255563514407,1478.058574550326,1057.0649015210506,1166.6614037775057,1349.1830108076058,0.1622358236811647,0.8377641763188353,1160.4087720427804,1038.8295032709125,1291.9851263814603,1515.3458011777018,1480.9788193765871,1059.9851541544483,Anthony3175_L,Cone_L,gerog_L,Rob533_W,waxton_W,CrazyMetic_W
Anthony3175,Cone,gerog,Rob533,waxton,CrazyMetic,3523,181,180,1148.8259543307809,1027.2464067750832,1280.4022876931067,1526.9286137138613,1492.5616319127466,1071.5679994412833,1152.1582162663235,1363.686081689297,0.1298165582547603,0.8701834417452396,1163.3290181028628,1041.7498157877471,1294.9053774419062,1512.4255563514407,1478.058574550326,1057.0649015210506,Anthony3175_W,Cone_W,gerog_W,Rob533_L,waxton_L,CrazyMetic_L
Anthony3175,Cone,gerog,Rob533,waxton,CrazyMetic,3522,185,192,1151.2528691236837,1029.6733819988815,1282.829207032973,1524.5017000429052,1490.1347182417906,1069.1410786710896,1154.5851527185127,1361.2591656519282,0.1348285372753375,0.8651714627246625,1148.8259543307809,1027.2464067750832,1280.4022876931067,1526.9286137138613,1492.5616319127466,1071.5679994412833,Anthony3175_L,Cone_L,gerog_L,Rob533_W,waxton_W,CrazyMetic_W
Anthony3175,gerog,Josh3128,TayLew9,Dak346,waxton,3521,163,193,1156.1779681839737,1287.7543157454186,1387.5400123151203,1548.9701982569854,1154.623433375657,1485.2096215631352,1277.1574320815043,1396.2677510652593,0.2551493724359654,0.7448506275640345,1151.2528691236837,1282.829207032973,1382.6149156364652,1553.895294935647,1159.5485300543128,1490.1347182417906,Anthony3175_L,gerog_L,Josh3128_L,TayLew9_W,Dak346_W,waxton_W
Anthony3175,gerog,Josh3128,TayLew9,Dak346,waxton,3520,179,192,1161.235604840408,1292.811962769958,1392.5976464132625,1543.912564158837,1149.5657992775148,1480.1519874649937,1282.2150713412095,1391.210116967115,0.2728217469254825,0.7271782530745174,1156.1779681839737,1287.7543157454186,1387.5400123151203,1548.9701982569854,1154.623433375657,1485.2096215631352,Anthony3175_L,gerog_L,Josh3128_L,TayLew9_W,Dak346_W,waxton_W
Anthony3175,TayLew9,waxton,Josh3128,Mongoose2811,CrazyMetic,3519,187,185,1158.8604426329714,1541.5374032081163,1477.776826514276,1394.97280736398,1104.1386245835808,1071.5162468894375,1392.7248907851215,1190.2092262789995,0.8607486164587662,0.1392513835412338,1161.235604840408,1543.912564158837,1480.1519874649937,1392.5976464132625,1101.7634633607213,1069.1410786710896,Anthony3175_W,TayLew9_W,waxton_W,Josh3128_L,Mongoose2811_L,CrazyMetic_L
Anthony3175,TayLew9,waxton,Josh3128,Mongoose2811,CrazyMetic,3518,182,175,1156.250912577726,1538.9278745971417,1475.167297903305,1397.582335974951,1106.748153507309,1074.125783852674,1390.115361692724,1192.8187577783117,0.8550261882793867,0.1449738117206133,1158.8604426329714,1541.5374032081163,1477.776826514276,1394.97280736398,1104.1386245835808,1071.5162468894375,Anthony3175_W,TayLew9_W,waxton_W,Josh3128_L,Mongoose2811_L,CrazyMetic_L
Anthony3175,TayLew9,waxton,Josh3128,Mongoose2811,CrazyMetic,3517,156,174,1172.9832340491826,1555.6601863816963,1491.8996096878348,1380.850024190421,1090.0158396250783,1057.393416048467,1406.8476767062375,1176.086426621322,0.888506516623207,0.1114934833767929,1156.250912577726,1538.9278745971417,1475.167297903305,1397.582335974951,1106.748153507309,1074.125783852674,Anthony3175_L,TayLew9_L,waxton_L,Josh3128_W,Mongoose2811_W,CrazyMetic_W
Inbar,Josh3128,CrazyMetic,Anthony3175,Mongoose2811,Ricardo5193,3516,189,171,750.0187979059895,1369.6277470327334,1046.1710995893754,1184.205518002872,1101.2381182544375,1009.9470582674744,1055.2725481760328,1098.4635648415947,0.4040831587195247,0.5959168412804752,761.3764651954328,1380.850024190421,1057.393416048467,1172.9832340491826,1090.0158396250783,998.724670477002,Inbar_W,Josh3128_W,CrazyMetic_W,Anthony3175_L,Mongoose2811_L,Ricardo5193_L
Inbar,Josh3128,CrazyMetic,Anthony3175,Mongoose2811,Ricardo5193,3515,191,181,738.0429610353975,1357.8011579670758,1034.344467199672,1196.0321145601265,1113.064708942398,1021.7737692895856,1043.3961954007152,1110.29019759737,0.3539602769328468,0.6460397230671532,750.0187979059895,1369.6277470327334,1046.1710995893754,1184.205518002872,1101.2381182544375,1009.9470582674744,Inbar_W,Josh3128_W,CrazyMetic_W,Anthony3175_L,Mongoose2811_L,Ricardo5193_L
Inbar,Josh3128,CrazyMetic,Anthony3175,Mongoose2811,Ricardo5193,3514,152,181,745.5626764621028,1365.2229025441106,1041.766240215943,1188.6103650653768,1105.6429633004338,1014.3519446565834,1050.8506064073856,1102.868424340798,0.3851198325441218,0.6148801674558781,738.0429610353975,1357.8011579670758,1034.344467199672,1196.0321145601265,1113.064708942398,1021.7737692895856,Inbar_L,Josh3128_L,CrazyMetic_L,Anthony3175_W,Mongoose2811_W,Ricardo5193_W
Inbar,Josh3128,CrazyMetic,Anthony3175,Mongoose2811,Ricardo5193,3513,146,169,753.6729359276559,1373.2227001638184,1049.7660699008063,1180.61056190096,1097.6431644800211,1006.3520567740072,1058.8872353307604,1094.868594384996,0.4197905254995087,0.5802094745004913,745.5626764621028,1365.2229025441106,1041.766240215943,1188.6103650653768,1105.6429633004338,1014.3519446565834,Inbar_L,Josh3128_L,CrazyMetic_L,Anthony3175_W,Mongoose2811_W,Ricardo5193_W
Inbar,Josh3128,CrazyMetic,Anthony3175,Mongoose2811,Ricardo5193,3512,156,171,762.3402521999234,1381.7666115217482,1058.31001708104,1172.066644348635,1089.0992517806974,997.8080445769014,1067.472293600904,1086.324646902078,0.4577095370319357,0.5422904629680643,753.6729359276559,1373.2227001638184,1049.7660699008063,1180.61056190096,1097.6431644800211,1006.3520567740072,Inbar_L,Josh3128_L,CrazyMetic_L,Anthony3175_W,Mongoose2811_W,Ricardo5193_W
Inbar,Josh3128,CrazyMetic,Anthony3175,Mongoose2811,Ricardo5193,3511,167,163,751.8664231302604,1371.4486699230697,1047.9920302309354,1182.3845937721935,1099.4171950738512,1008.1261135575749,1057.1023744280883,1096.6426341345398,0.4120144868481762,0.5879855131518238,762.3402521999234,1381.7666115217482,1058.31001708104,1172.066644348635,1089.0992517806974,997.8080445769014,Inbar_W,Josh3128_W,CrazyMetic_W,Anthony3175_L,Mongoose2811_L,Ricardo5193_L
gerog,Gabriel5032,CrazyMetic,Anthony3175,Inbar,Ricardo5193,3510,153,199,1306.4458773676934,803.1317862068076,1061.625970925356,1168.750704808492,738.0170783718049,994.492059342836,1057.067878166619,967.0866141743776,0.6919675765053572,0.3080324234946427,1292.811962769958,771.7748916900855,1047.9920302309354,1182.3845937721935,751.8664231302604,1008.1261135575749,gerog_L,Gabriel5032_L,CrazyMetic_L,Anthony3175_W,Inbar_W,Ricardo5193_W
